source_id,ra,dec,vari_class,period_day
66,199.2885842368785,77.41899346502234,DSCT,256.5015775331248
67,201.31457786834886,0.434338853568903,RRLYR,311.80639509395706
68,109.4220353025404,84.80432732441903,DSCT,178.7762132902905
69,11.094420444458187,-43.40958529726806,LPV,138.1592582099041
70,157.21826012365045,0.8181431467086924,RRLYR,251.61342625759488
71,77.25048221503052,64.71554252567853,RRLYR,147.19677126867506
72,147.07031174086902,-9.314576180326114,CEP,171.85578056859566
73,307.2251063765398,-39.69227275736587,DSCT,226.40279959171502
74,84.21821491152267,63.9855654152187,CEP,252.89155690781854
75,20.988987008063766,-19.819895602930373,LPV,492.1577901903303
76,101.29820112791876,5.5301923908421315,LPV,111.70012795156215
77,105.6937527960061,85.77487195472622,DSCT,244.01368363307947
78,238.28994530168222,-56.4330069439445,CEP,74.798394157695
79,200.5315748428602,-35.74788539036658,RRLYR,175.03211639235093
80,282.20335527830883,-84.4074719874288,LPV,358.6694938172668
81,239.15287451785952,-19.469212216190513,LPV,87.27234877309925
82,146.2992701184254,-53.96698249472528,CEP,290.69658620964407
83,293.04733847977246,32.40628837342045,DSCT,208.3796767328252
84,60.11025116677341,-57.362137422146574,LPV,25.83719322501627
85,8.176346328189773,31.466295433056544,DSCT,466.54096697714834
86,32.41722987923103,-42.57442292592282,RRLYR,206.83088998942856
87,260.0493662147221,-26.060789858184037,DSCT,391.97407154879556
88,166.27580289049945,-27.20508263164845,LPV,208.18592869146357
89,58.05784045209664,39.01531502944968,LPV,468.6832927733133
90,180.37611903721088,-6.028332635098252,CEP,145.2706436977273
91,54.83235697674063,-24.96619820651705,DSCT,206.14471331136406
92,250.67533502798497,63.47208942710097,CEP,379.4441769176302
93,160.61625920665105,12.951112615416491,DSCT,171.86647427466443
94,137.1676413947337,-51.510452169960395,RRLYR,182.21031781402291
95,108.54435209323555,72.01643006586286,CEP,497.411845548441
96,226.90173352279984,-28.322946713944688,CEP,277.82948211889146
97,130.25253979922056,-82.98371204328232,CEP,344.7057578123906
98,31.55397095379636,-0.9719596845984739,CEP,321.7489439650972
99,42.482124763385514,-67.691150200642,RRLYR,413.9706773709283
100,346.2831592378252,-47.076040131166344,DSCT,430.9194584658994
101,327.0890486547385,44.47995708373398,CEP,281.6499034285313
102,251.89456817186985,-66.46467359226266,LPV,147.31330967945135
103,95.71318612542704,55.24996038372643,RRLYR,11.44898377510598
104,348.9034958451806,78.64331186357165,DSCT,307.22090536960684
105,280.3503254276861,19.175778073430052,RRLYR,412.74314319114654
106,258.0804680972384,37.86465456410927,DSCT,225.29737576555416
107,161.77014077176392,38.44558978333512,CEP,82.3948349384076
108,98.00696226425725,88.70543230868009,CEP,144.0766323641737
109,34.70074637525975,-28.523112803707882,DSCT,255.01896530945672
110,324.936862755783,-60.68582077631355,LPV,418.3487754278844
111,164.07946434009997,3.4501022845778664,CEP,85.91798537690688
112,72.85081132628291,5.984965769707486,LPV,306.09433036097164
113,110.1443846942349,-57.975752106693996,RRLYR,376.6966385445752
114,208.51904481908255,20.35969541894511,CEP,468.02695779139486
115,63.638201858123416,-87.45754797417169,CEP,58.39601065484576
116,308.3811422732552,76.98031244175988,LPV,463.1994975005705
117,273.06703074067565,-42.37662999217291,RRLYR,300.753694210481
118,259.00666414233723,-82.87916248976548,CEP,383.3624586367714
119,155.55349431903733,-70.51510053452573,CEP,26.9346660487993
120,225.83118265287956,-46.75518930966449,LPV,253.09877041251553
121,210.2752688085848,-40.696889650911864,CEP,311.33370555669285
122,233.9447765597352,-84.09420009040883,LPV,153.45157824442646
123,30.399955610360074,-39.716133805128756,DSCT,215.85352154022127
124,149.69066478141946,-55.270487431173215,DSCT,277.17135273303506
125,14.981102590281292,-21.848233061786658,LPV,276.2963424895013
126,177.83669492802682,-20.669807275925535,RRLYR,20.978669627148694
127,118.75003643980271,-28.978606691481765,CEP,219.76890920111725
128,52.02870799177688,-30.97370096447328,DSCT,106.94838648837582
129,37.22506838011859,-73.84837000657478,RRLYR,458.35170428877063
130,211.55204598397634,-85.4631095172908,RRLYR,488.29116606216087
131,61.413468673279,-53.619425971836016,RRLYR,149.85846583121696
132,333.043242615647,46.196896934990775,LPV,87.63393935566681
133,209.1820102921422,88.34575779920198,DSCT,109.79110026662411
134,124.87312963254135,77.13471151031922,CEP,238.90224006370923
135,212.72957693331003,0.7594839967983518,DSCT,437.25907427663356
136,8.209393570691098,5.72829404002816,DSCT,250.04310565807293
137,345.08131676692034,-33.37531757354834,LPV,27.74326125456306
138,173.62923729944407,49.309098954778136,LPV,19.990807076436347
139,281.78468181010305,47.65620382787674,LPV,113.73410326414313
140,29.782799972077886,61.96902436484001,RRLYR,421.39350024083393
141,175.19699910173773,71.1908238954392,LPV,310.75920473969524
142,176.65451796762753,-11.817135319446763,CEP,281.5007790004564
143,337.6175237909938,48.03760225929557,CEP,159.51884781169193
144,205.82209885538714,55.15177118325815,DSCT,464.71623125284134
145,170.45618438050337,-34.47726795040497,DSCT,165.62256356881812
146,96.11123871308169,77.263603921107,CEP,417.48045910584074
147,119.36483904331878,-73.01852952486202,LPV,447.9569638120432
148,187.4420648897536,88.96845224939091,RRLYR,241.69333985740755
149,158.0081257098168,48.6163292685965,RRLYR,447.14992027689726
150,7.780348756918953,-73.2112370416211,RRLYR,138.437803531154
151,297.4650927099688,28.121336658900105,LPV,329.23379142032877
152,322.617877862316,-83.84770603291317,CEP,44.02747607476691
153,50.48967203949988,48.633650899952926,CEP,236.99341033549234
154,199.4530116740578,53.860125898629946,DSCT,108.70503448906604
155,39.08726680875968,18.433845556460582,CEP,31.42850080140491
156,242.0064334943322,64.2348705449827,DSCT,1.9125677634064848
157,101.244162182043,-72.38100956132526,RRLYR,162.40982061458215
158,237.39214848908463,-40.33370843265362,RRLYR,294.7858207386546
159,261.71806114327774,-15.448046113319307,LPV,227.6424123081961
160,276.71309709035654,-82.35756849094231,CEP,150.91956079482208
161,38.786740544122765,-9.321104237190099,RRLYR,495.6004553865867
162,329.7642642495388,-42.26157789973813,CEP,469.76554373783995
163,82.8770367221571,-19.307697821684457,CEP,62.870370753406554
164,13.46852022342472,-13.481526241384842,CEP,207.58295796291395
165,199.74688898093402,68.29411202778331,CEP,324.44102465010576
166,133.53202219047796,-41.33862530502497,DSCT,366.7587242250919
167,298.7243075276687,70.87376316892897,RRLYR,183.21775884699971
168,290.9705299431487,-13.32522633368714,CEP,373.1535922770371
169,114.17000141617753,-30.994610275082522,CEP,62.1187989546936
170,343.0437822251082,0.45216888032628333,DSCT,165.9397219975895
171,104.7304217304427,-14.806208454688871,LPV,358.2307662191647
172,185.42056652341722,-43.672983650073704,LPV,312.8601109906745
173,92.14743260433698,0.4822784632920474,CEP,418.6132469200844
174,336.9756852176268,-62.675688045810375,DSCT,23.476168482444184
175,59.25881432952653,-26.6526102558661,RRLYR,87.23713932563311
176,16.167822981238437,11.8422394873363,DSCT,24.29486640686963
177,156.63494160109366,-15.58651600982546,RRLYR,96.09750641339319
178,357.25520306010134,58.304224989143364,RRLYR,2.191191175935857
179,321.00381585176905,-43.79008292367008,DSCT,252.1299403243492
180,269.49888700450174,84.55888418958182,RRLYR,264.18078206434933
181,320.68529671626897,51.249963753243236,CEP,328.9629961139271
182,321.64079029123076,84.16674467954499,RRLYR,192.4869779781617
183,186.78900973912167,60.86457986945476,DSCT,1.6536849580577437
184,113.73445865908548,-64.42129334670432,LPV,336.9618826460982
185,277.9244755599557,4.762816314302469,DSCT,27.192829319568894
186,238.19805474039399,-59.40386618475857,LPV,433.09190688733105
187,134.51678239453562,57.28092347290632,CEP,11.375861154583285
188,34.0080005021455,15.149186852993267,RRLYR,265.2610378721534
189,268.84426008564935,-42.57912341575696,RRLYR,447.4641952986411
190,94.48578573223128,77.32781496129084,RRLYR,286.2661634156006
191,337.2527341921605,-69.26651040343307,RRLYR,304.2279524346378
192,86.74940700204651,11.495232624836518,CEP,340.82134362628597
193,44.19285566813497,39.787299840010576,RRLYR,61.24830342284697
194,299.2005619649662,-79.40726328016228,DSCT,337.47980405023924
195,55.18235398481786,17.614085977116645,RRLYR,440.183423262307
196,64.53659093678607,56.86221878335695,DSCT,487.11170537601646
197,215.77780494750365,-77.8450834047504,CEP,221.5538470792056
198,314.84233470148723,2.2037347991928726,DSCT,172.28520059618955
199,70.71647965724637,-43.459707933226795,DSCT,376.6671423173787
200,111.71652224403412,29.32640127664574,LPV,271.46000033325254
201,279.86574176682393,-68.63807392580792,CEP,128.6894619947925
202,349.85751338194825,78.66925752069125,CEP,86.120334590603
203,180.26682703284322,71.05114470865172,DSCT,85.1566387813422
204,51.80310091845028,-56.52460442237235,DSCT,229.61555945124573
205,5.017063574952556,-31.81214081428117,CEP,85.10369658754428
206,82.6761707995879,15.77429543754775,DSCT,9.908486058542312
207,47.455998403147575,39.25122059416509,CEP,26.091783046096516
208,243.95712250062869,-10.321917271153524,CEP,464.9457777492852
209,43.85970166627121,-61.86756204702449,CEP,36.52702251300987
210,182.27877538342787,-71.25273111548312,LPV,36.63668625595072
211,249.93447683143913,89.9577606445819,DSCT,225.62166334448955
212,209.20197931952484,-8.036618140172294,RRLYR,122.58788615339952
213,71.91923459762074,67.05571484672967,LPV,481.3487913936402
214,289.4848294256146,-3.1723191667593937,DSCT,455.49737045692723
215,257.5465666616886,76.0243749382806,RRLYR,202.4013871732
216,266.03424140959504,-74.20331110112089,DSCT,224.3933231321588
217,47.18079056063277,-69.47654555978083,DSCT,187.58807085513132
218,44.55136931412406,77.33379379036037,LPV,18.981165015731957
219,333.92251836234277,80.54874810806129,CEP,146.45877728539162
220,143.12814977697863,-33.3508594562346,DSCT,61.38060113251145
221,108.34152904113832,-26.07032034110307,CEP,51.23004649106061
222,175.890256326552,-8.558957729743568,CEP,280.4527433895471
223,238.63111659488968,-15.090897587887653,DSCT,49.42749061389544
224,344.0243725369092,-55.7918611272726,LPV,51.51051533144203
225,103.12064167753981,71.70756910908742,LPV,240.28283172393333
226,332.9310345523298,-44.404631872984126,LPV,221.16906844306325
227,8.949416899052274,36.949033705977286,DSCT,68.86051082692806
228,199.87129523765688,-77.91197800770487,DSCT,2.2742899531910568
229,228.23104020519065,-83.02476032488269,CEP,96.52757216183352
230,38.12306535027118,27.671485063845708,LPV,117.98433247831126
231,50.52225494300855,-28.977145636813134,CEP,400.13420938225335
232,150.88115495386938,27.982690689600233,CEP,457.72340334608117
233,347.8434883715454,-73.07618360961054,LPV,203.00190152411048
234,214.5753191643742,80.9732483848554,DSCT,202.54311191416386
235,335.888359776076,44.73260404075717,CEP,356.25501781574536
236,289.5699296206695,67.72810194464387,LPV,313.47966175155926
237,168.25737655990494,-65.43530027198804,LPV,92.1108863373699
238,282.51484173078745,-32.37102559928351,CEP,53.889176691815884
239,6.421242231715585,-23.69805044285806,DSCT,218.83406473299266
240,39.29183883566458,6.691076698827345,CEP,282.43594016322334
241,298.59430135778507,-36.56367260866543,DSCT,69.39686619924669
242,286.85415179705825,-79.08646640590707,LPV,146.67208302955186
243,83.75066710791613,-23.60189146725527,DSCT,153.00620106546592
244,191.07705261565926,-44.181123367089214,LPV,130.6860356020308
245,218.16569545200394,-20.534167536621325,DSCT,230.40759508258094
246,312.386023359364,-54.547282328395276,LPV,326.5491389806533
247,217.11857664194125,-42.858652578347616,CEP,254.71947231381537
248,148.52576493852493,22.851421277808385,CEP,100.76820829555973
249,134.70625562658577,-20.132309775948286,CEP,51.514376571347505
250,153.31755109446357,-27.83098922949143,LPV,410.94413792620526
251,234.6951692087907,6.103013890027128,DSCT,239.67837612475697
252,312.29662743083696,48.93489735190664,RRLYR,31.116485107731908
253,163.4028775474679,-21.803767857367703,RRLYR,129.09784374979654
254,89.22224266248892,15.75350866005131,DSCT,402.0266875031582
255,85.19845067912921,83.91647256627172,LPV,375.8755760705363
256,268.5651408876407,3.9564205412491162,CEP,437.91452561704403
257,293.96475483260775,73.76356377315801,DSCT,301.06380860954596
258,37.900108747484985,52.86107236615686,LPV,211.48182188230962
259,23.961188503864136,-79.43063730297305,DSCT,213.3461670273476
260,213.99611895232263,-12.762203135533767,LPV,97.0403222442472
261,52.622367909371384,35.697313416345864,DSCT,325.416940810865
262,296.8791085642829,87.60814424067598,DSCT,292.55512460862235
263,111.7204826126668,-7.492267590927739,LPV,77.4744624938465
264,51.793895869611354,-73.2986182571869,DSCT,442.83717687668513
265,331.54937009548206,11.161651448316206,RRLYR,184.265678245133
266,59.59142018470014,-67.21851741768714,CEP,24.916895822258187
267,102.4992296416568,45.273520850290794,RRLYR,163.9740663438529
268,55.30082226914111,1.3818595431200151,DSCT,434.9348645200523
269,41.576422919527786,40.217646307911565,RRLYR,458.4824451015992
270,7.613285881118412,66.48512883813427,DSCT,245.22468870895378
271,19.94234729913364,23.210643089299893,CEP,478.1721530397053
272,62.87092953690697,20.239079265572684,RRLYR,437.6271425155274
273,19.21749574578314,45.822653179133624,RRLYR,412.6240970137577
274,212.81177379994963,61.64190026148012,DSCT,429.8620468378689
275,245.0572296478223,66.42968152986049,RRLYR,190.9686123138033
276,141.70696445953016,-83.442564777081,LPV,378.246646930734
277,114.4767949027378,10.11425342360208,LPV,288.69063458792084
278,181.62944532800284,-51.071524236440744,DSCT,359.8560166700663
279,315.00177920445907,64.86226034072101,RRLYR,88.93416448500827
280,306.4073856559942,26.711583336605003,LPV,365.7103861918822
281,15.6510223246051,-14.359953774161127,DSCT,478.7983374753762
282,65.33942745474867,-56.14123893815677,CEP,151.3665280245957
283,85.22815359758256,-28.975747334431233,RRLYR,493.08135391161574
284,89.77952729959625,36.67998501724041,DSCT,189.2190886019453
285,205.64375462739818,-53.21528186190502,LPV,99.90176233566538
286,149.85447325314922,-73.1550698390929,RRLYR,56.18750058862918
287,17.731483173933835,69.84517648095917,RRLYR,392.49170854842447
288,134.50108984544576,47.557862924421016,CEP,277.43495891826535
289,188.5510615383494,-54.036912481536135,DSCT,153.60029026633134
290,36.60188504533775,-37.3839221826015,CEP,304.2447623783893
291,300.0450793638815,84.97263188355944,CEP,166.08398886111033
292,18.706271927437534,37.47320761664113,CEP,224.20646077636295
293,332.94307284650233,19.893960758488447,RRLYR,431.3389296702579
294,35.68073096875518,-34.62687262365654,RRLYR,334.09983010573944
295,303.686982575191,-36.157474050025996,RRLYR,381.212799760373
296,324.95513181394216,-82.88574863575852,DSCT,291.7676010572147
297,352.64544501117336,41.12673604234766,LPV,495.6994545403662
298,288.72931689849366,-82.22845948976078,CEP,120.74296264213179
299,280.6119146776784,-89.12567920008978,RRLYR,131.18246580137145
300,231.29397935839717,41.30911581497625,CEP,46.32484142222952
301,280.43868764812646,80.79727628684256,LPV,277.0320500602517
302,48.43879502873295,46.17054859091587,RRLYR,306.69895024236354
303,192.98449294114943,-5.104765687611845,CEP,362.99448837076494
304,185.1202332685492,-2.51185507904286,DSCT,167.75619067833307
305,308.7259718841207,-11.495443923161034,CEP,6.177788092420348
306,166.6077716136657,-31.564139920139944,CEP,316.13315706730555
307,138.63221859612725,3.908558553451229,CEP,499.34781148556533
308,230.24277764535964,-12.392827714599292,CEP,147.30994942730675
309,95.92679430030458,17.670218407339448,DSCT,92.00802951188642
310,50.31662794342447,71.661614490197,DSCT,140.91939056528528
311,172.03581864854849,89.10169511828585,RRLYR,212.73646661478477
312,150.0801726941586,-75.82620782107492,RRLYR,125.4939188298347
313,83.72517859039453,-20.756974920958555,CEP,173.5126646824966
314,132.3042516414461,-57.4728847619743,LPV,319.12145895275233
315,131.90128193744906,-26.61831469340393,RRLYR,172.54674202196523
316,117.89840318851637,-38.25485666128386,RRLYR,198.05966944458817
317,136.60706870169443,-58.58331630717811,DSCT,20.06362983649201
318,246.86760436414033,47.53368961583229,CEP,458.97535368635374
319,106.87553084566271,-0.6680262907375436,RRLYR,203.4726356594311
320,341.58885361752255,75.46420479910063,RRLYR,164.10535084159542
321,329.885287033744,-84.1333602155374,DSCT,43.28777391287998
322,173.1277541880283,-77.94395763624182,DSCT,317.1098985368221
323,118.21003380168797,-17.410755072538066,DSCT,431.9192838843643
324,192.75652433880114,-75.55008232727332,CEP,20.624542366197534
325,305.48177595850484,-42.70867264532997,DSCT,72.67897005964944
326,234.93144260163675,87.48535375379225,LPV,73.23759495165935
327,289.5810580609479,-52.387270652769466,CEP,301.15731393112907
328,191.78001938366646,-54.33880654582367,CEP,460.6191898340485
329,227.85034653634347,13.255320383227627,RRLYR,218.91229511440153
330,103.73602110568622,-0.36030765723178604,DSCT,171.93603377451564
331,264.56153843170466,14.478893496512057,RRLYR,382.9320507640658
332,72.86565352525861,-22.187649922461603,RRLYR,371.2974024247379
333,250.12732637465936,58.81722478109046,DSCT,123.41573183164095
334,309.8588645973219,-65.05550074035669,RRLYR,80.45513983582762
335,47.557021428555814,-12.889323748536185,LPV,178.93712570605743
336,221.17670659509113,34.157132719935674,CEP,387.8129159437043
337,34.23446936277646,66.28255925092193,CEP,347.5469417879934
338,261.2576261777137,-23.47711085578362,DSCT,332.9435604927848
339,30.417558776467285,12.194207836875506,DSCT,414.7228086535938
340,336.9383361722254,-77.55480989869292,CEP,138.6012996550798
341,49.46685481360878,-59.34256413987079,LPV,169.87487854848158
342,345.1968885272689,-77.55513075609939,LPV,21.217608332057537
343,288.3183033906348,41.01856055973394,RRLYR,434.37945061297654
344,213.7255216078875,-38.14920563001468,DSCT,291.23574597434293
345,281.7446776666369,40.27415223453079,CEP,149.09623982725248
346,286.24134203391094,-78.04830977221059,LPV,34.754794898110305
347,340.5697426142389,65.25860407349859,CEP,361.7185811060717
348,91.21800738210739,60.39543565999651,CEP,374.3813228985531
349,212.4273223289913,-73.99282625094912,DSCT,333.1060171249055
350,34.21771112318444,-85.72382883770642,LPV,101.93029642481743
351,221.81965200868368,-79.86801366324158,RRLYR,456.612368451377
352,61.66486947340397,63.653431166412105,DSCT,376.5913516094871
353,203.38222013007908,-47.75337197065876,CEP,328.89527397580594
354,206.0749850521859,8.689197214473964,DSCT,325.4894145147227
355,167.75465507324185,-13.276043427589784,DSCT,452.183632160816
356,188.1474391847242,53.19459472114838,LPV,464.157151191907
357,275.0124204023717,-1.9983057352792883,LPV,297.8389271342195
358,287.728097944344,0.11895131902853961,DSCT,208.36387201072608
359,177.1751576071545,88.03654910998242,DSCT,181.89880308073015
360,215.85363894814043,-62.976679785133726,LPV,409.5484665983072
361,335.24504484843663,59.52670897426765,RRLYR,322.32043965017505
362,43.10409186040421,-80.68504579130074,DSCT,38.679151825314136
363,42.157283724039786,-4.02322147686526,LPV,71.13589720686285
364,31.57524428787663,69.54026830794425,RRLYR,450.0979382576679
365,236.83078261459002,29.73851380874183,LPV,442.2548491448452
366,150.6989882845366,33.33863148590393,DSCT,475.91863272629956
367,278.7557098110636,-42.6028891938326,CEP,213.95409111579545
368,241.64330879109335,-14.65653755493824,CEP,392.04125077497156
369,120.10959299816574,-24.015408570170905,CEP,414.12110240579506
370,323.41195705015286,3.8597778284389648,LPV,157.88266807380464
371,274.5115729454348,-6.798972574139739,LPV,72.71158872800976
372,97.39257872766326,-31.158296662141915,LPV,498.5133295015045
373,131.10912639793943,-35.013489773189384,DSCT,15.158090915487382
374,113.19839287353464,-44.84647950207801,RRLYR,298.6880925597859
375,56.74019350499988,-24.291495560743485,LPV,325.12362647714536
376,53.202014115188994,-63.01053397186908,RRLYR,340.9105815177257
377,337.00588681526784,66.97877436064329,RRLYR,127.8510905973464
378,157.64545339155117,18.38149053001692,RRLYR,360.80354318721044
379,137.99513619986755,-65.91844339310602,LPV,108.2389616624687
380,262.68685512385605,34.89468015762024,CEP,414.52767596305364
381,199.07750349104398,62.57996423963516,RRLYR,109.59738120861303
382,337.0103952618464,-47.2435790305934,RRLYR,348.3681792365849
383,280.9085378073812,-62.891893019292496,CEP,391.71757224269624
384,172.57304308483452,-88.44889371592463,DSCT,94.51342794357126
385,135.48941045309743,-81.49493900583268,LPV,119.03134449191975
386,355.1873561727559,47.20524269463209,DSCT,389.5629141802467
387,258.39368496131164,87.69353976750489,DSCT,43.04518586889467
388,342.4300776013828,-81.92154195427021,LPV,95.42093818570874
389,42.65228779813489,44.65277263438068,LPV,227.79267654964812
390,306.19212450868173,-77.06481014862719,CEP,465.09445527594806
391,229.34659823683472,16.58390848266002,LPV,280.96082355476057
392,43.89180420064053,46.0935508370828,DSCT,193.86954021170234
393,211.77287998891944,-25.343208491807218,LPV,489.1861926001272
394,246.99469143796156,-88.03175020008052,RRLYR,231.8824675453332
395,4.428966919897022,17.134083382576662,RRLYR,216.89580009505664
396,163.55446626302876,88.42403306520501,LPV,205.85157622801736
397,297.1438240306756,-43.628863889070765,DSCT,156.1244272997678
398,106.32924912387236,-55.89157010630115,RRLYR,162.8811201283053
399,165.0773094474784,-67.6933393043673,LPV,343.93413811175253
400,159.23308574444155,9.946011582010101,RRLYR,20.465756891073475
401,108.69386091929697,17.360117884849203,DSCT,340.92427198687716
402,330.6390823855995,52.60875069067242,RRLYR,100.64218883803011
403,281.2658527553457,45.55318925169175,RRLYR,192.13479120208623
404,39.81182795859978,70.65746906311568,LPV,73.31215933153797
405,358.9324768215263,55.039085701614255,LPV,276.3978844840313
406,316.5120087507883,-45.4919250457,RRLYR,364.68875495382224
407,102.20703763105402,10.057932877637,RRLYR,177.3600552493795
408,301.2827686779378,-36.4658473631556,DSCT,81.75011794125446
409,38.31103147369783,-30.63863168072956,RRLYR,113.29146568649121
410,359.67770297072593,77.74998646139935,DSCT,409.06555361686
411,239.6465049983533,32.74126291207324,LPV,133.86098509317324
412,234.0450056011669,85.42627438519906,LPV,387.362561375963
413,32.55866171428779,-14.955743390625983,RRLYR,165.63314343276522
414,322.9320236027851,6.738763203715777,RRLYR,94.40684054376412
415,10.439821153608992,-2.31922441504409,DSCT,363.66791438573415
416,86.69810089481294,-70.68832964572916,RRLYR,234.2990874861296
417,51.4878750599886,-47.3936409852114,DSCT,15.687061774839464
418,279.6364586491987,4.9745449088067915,CEP,479.9732125512321
419,71.35352179664324,-77.87262507605888,DSCT,73.9193348638001
420,327.8297617671187,77.66314727560007,RRLYR,176.73581787772304
421,236.25685415789644,-67.70813725019326,LPV,192.42807776610388
422,13.018575778090637,-54.36346564495672,DSCT,244.74047813424374
423,1.9547402863321661,47.75782030895459,RRLYR,392.7327389659686
424,18.596850125183614,-72.55178247792352,CEP,3.0948353235796255
425,218.13306395318196,72.05005793077368,RRLYR,466.23940206547053
426,288.5334519093895,40.62617473005642,CEP,323.01243062849545
427,85.87901542585985,-77.6482457204054,CEP,475.32690713051034
428,305.78718345230624,34.532471031417515,RRLYR,408.7038992313721
429,20.60349845517374,23.69313759083721,DSCT,463.92271713070426
430,288.34698731100343,46.32289789318534,DSCT,300.5202254402922
431,334.00635486202094,59.075613448080446,RRLYR,178.68662598944357
432,277.959023677577,39.30310137116791,RRLYR,221.48488585364618
433,251.3234822323094,15.511733148774951,RRLYR,329.0332535765373
434,301.6728787159379,-31.956602655280015,DSCT,213.49458329017983
435,14.454467836943913,35.509259129387246,CEP,365.8498080947212
436,72.64155985885994,82.2548852335403,RRLYR,45.96941563921078
437,44.97252455003151,15.753920495197363,RRLYR,415.0018251599951
438,181.63115646947514,29.582076318165704,LPV,102.13411038901998
439,268.267726198384,-11.316952404035874,CEP,471.97660738188506
440,226.80426404750352,46.10174575375339,DSCT,77.8151226786371
441,306.4071959142966,89.58013062095446,CEP,64.62563984139379
442,55.87667727879272,-61.1299216678075,RRLYR,405.94746148816705
443,264.46359309665814,-53.567049689322786,CEP,409.35997876012203
444,69.49493671280547,7.098796559590113,RRLYR,369.39277196962956
445,97.47315047440809,-3.352428492901524,DSCT,480.2672054291571
446,255.5656910212694,12.882561211209378,CEP,135.30628736127375
